TIMESTAMP_START,TIMESTAMP_END,Site,Net Radiation,Latent Heat,Sensible Heat,Soil Heat Flux,Air Temp,Soil Temp,CO2 Flux,Fire
20060226,20060304,Me2,30.13958681,11.5429,10.4175,-1.34334,1.413,0.114,-2.49081,0
19990806,19990812,WCr,-9999,54.1043,2.84117,2.29735,17.772,16.768,-2.49349,0
20060507,20060513,Me2,171.4194514,40.0737,110.662,2.50748,7.574,10.143,-2.50065,0
20040304,20040310,Wi4,-9999,15.3798,54.6446,-3.66227,4.435,-9999,-2.50091,0
20030806,20030812,Syv,116.4381667,54.535,29.5701,4.24685,17.877,16.918,-2.50501,0
20060618,20060624,Blo,-9999,157.308,54.6182,6.4286,22.269,14.319,-2.50952,0
20070430,20070506,Blo,161.7095035,56.8208,66.6946,1.10942,8.115,8.042,-2.51333,0
20040916,20040922,WCr,-9999,37.8497,6.5804,7.44023,16.495,15.01,-2.5143,0
19980917,19980923,Blo,123.2320064,62.2485,63.33,-2.80078,13.1,13.209,-2.51517,0
20100402,20100408,Me2,81.94499897,57.7003,26.8048,-1.39201,-0.477,0.298,-2.51534,0
20050709,20050715,Blo,222.2689896,132.829,54.1321,8.16857,21.239,18.053,-2.52032,0
20060423,20060429,Blo,150.5042188,55.909,65.6917,8.3225,11.529,3.911,-2.52149,0
20081202,20081208,Me2,-2.546173611,21.5708,-25.578,-3.3093,2.706,1.093,-2.52365,0
20040610,20040616,Syv,141.8657674,46.8541,45.2781,10.3903,14.591,13.112,-2.52563,0
20040401,20040407,Blo,155.7745278,56.2339,85.5391,3.06995,8.939,8.27,-2.52907,0
20010709,20010715,WCr,-9999,44.7977,27.0314,15.1877,20.032,18.139,-2.52963,0
19920902,19920908,Ha1,48.82798482,41.5194,25.2832,-9999,17.784,17.397,-2.53098,0
20091029,20091104,Me2,27.55912153,34.0254,13.1561,-2.42027,5.54,4.173,-2.53441,0
20100723,20100729,Ha1,136.6145833,5.85821,7.88236,-9999,21.776,0.263,-2.53473,0
20100820,20100826,Me2,141.2415361,48.8719,101.304,-9999,16.42,15.03,-2.53597,0
19970716,19970722,Blo,171.6106444,117.33,34.7718,6.6202,20.637,21.963,-2.54147,0
20050716,20050722,Blo,209.2815595,132.684,30.8879,8.0478,24.186,19.764,-2.55292,0
20051015,20051021,Wi4,-9999,31.7641,18.4101,-9999,5.931,-9999,-2.5542,0
20030716,20030722,Syv,134.946434,52.6403,29.8653,3.32746,16.401,15.622,-2.55573,0
20100917,20100923,Ha1,133.4166667,6.28232,12.1363,-9999,15.574,0.254,-2.55749,0
20051119,20051125,Wi4,-9999,36.6585,-11.6383,-9999,-9999,-9999,-2.56777,0
20050924,20050930,Ha1,-9999,23.6024,8.03258,-9999,12.901,13.221,-2.5732,0
20100806,20100812,Ha1,206.1388889,6.28232,24.3659,-9999,21.179,0.254,-2.57966,0
20030521,20030527,Syv,143.8980556,9.38144,81.0734,11.5874,13.453,11.242,-2.57991,0
20040916,20040922,Ha1,24.50151515,39.0779,9.64338,-9999,14.755,14.915,-2.58138,0
20040318,20040324,Wi4,-9999,16.0769,49.806,-3.68455,4.381,-9999,-2.5834,0
20030409,20030415,Ks2,-9999,88.4075,47.1935,-9999,19.302,-9999,-2.58354,0
20060521,20060527,Blo,144.6670764,42.8962,69.9857,1.16086,8.412,9.751,-2.58999,0
20100903,20100909,Ha1,162.4513889,5.85821,16.146,-9999,18.358,0.263,-2.59261,0
20050910,20050916,Blo,150.6522431,63.0372,79.2352,-1.33395,11.835,12.417,-2.5966,0
20100108,20100114,Me2,24.66432698,21.8994,-19.2392,-1.29182,2.771,1.191,-2.60215,0
20010910,20010916,WCr,-9999,51.2676,14.6162,5.84701,11.856,12.264,-2.60402,0
20040624,20040630,Blo,204.8340208,114.914,66.0612,5.71366,18.18,18.326,-2.60936,0
20090611,20090617,Me2,154.0828681,103.609,61.7911,3.17041,12.699,13.573,-2.61484,0
20130716,20130722,Syv,200.5345556,102.396,34.3056,-9999,20.925,11.834,-2.61708,0
20040812,20040818,Syv,98.75498958,49.291,14.4514,1.76935,13.322,12.823,-2.62063,0
20060507,20060513,Blo,193.3301736,108.183,93.7664,7.59066,15.834,10.59,-2.62595,0
20070326,20070401,Blo,135.8814861,45.4493,52.9986,-1.09288,6.565,4.025,-2.63247,0
20110716,20110722,Me2,145.2501111,89.3421,66.8492,1.73949,12.037,13.036,-2.63652,0
20040311,20040317,Wi4,-9999,15.5218,50.6409,-3.66197,4.426,-9999,-2.63776,0
20000902,20000908,WCr,96.64595833,73.0882,12.1698,9.41669,13.947,15.422,-2.64343,0
20030423,20030429,Ks2,151.8463438,76.0313,40.6365,-9999,22.654,-9999,-2.64581,0
20040325,20040331,Wi4,-9999,15.84,55.3046,-3.67314,4.451,-9999,-2.64739,0
20050514,20050520,Ks2,185.6688299,91.7189,71.1156,1.56395,23.577,23.684,-2.65152,0
20080819,20080825,Me2,140.668059,55.3805,62.3835,0.506515,14.176,17.094,-2.65368,0
20020430,20020506,Blo,194.8135475,55.4596,49.1725,5.71563,8.827,8.998,-2.65579,0
19970709,19970715,Blo,186.0657565,122.021,41.134,6.68004,19.915,21.47,-2.65726,0
20090312,20090318,Me2,69.47104695,38.9312,23.7842,-1.55035,0.196,0.04,-2.65827,0
20130625,20130701,Syv,172.1075382,85.5028,32.6502,-9999,18.676,10.722,-2.66386,0
20070528,20070603,Syv,105.1913681,61.1758,26.692,10.318,16.828,16.149,-2.66934,0
20040701,20040707,Syv,-9999,35.9828,20.5454,1.28903,12.903,13.607,-2.67166,0
20060917,20060923,Ha1,112.7951389,64.3048,18.9208,-9999,15.021,14.264,-2.67361,0
20040408,20040414,Wi4,-9999,19.7505,60.9369,-9999,4.37,-9999,-2.6761,0
20070910,20070916,Blo,150.5379444,59.1906,114.524,-0.0013125,15.691,15.842,-2.68127,0
19950910,19950916,Ha1,98.57638889,39.0376,38.9198,-9999,14.001,14.335,-2.69163,0
20100625,20100701,Me2,209.5482746,113.051,105.891,-9999,14.232,15.637,-2.69988,0
20020625,20020701,Me2,212.6277813,77.2151,86.6471,8.69383,16.132,20.353,-2.70151,0
20060903,20060909,Blo,150.096191,96.053,70.4362,1.0712,20.655,14.784,-2.70207,0
20110305,20110311,Me2,71.72601389,47.2074,20.2107,-1.5554,1.093,1.045,-2.70648,0
20000318,20000324,Blo,-9999,53.1935,74.4522,7.90166,9.564,6.681,-2.70882,0
20101022,20101028,Me2,45.14015618,45.4229,-19.6322,-9999,3.021,3.049,-2.7097,0
20040401,20040407,Wi4,-9999,14.7481,52.3941,-9999,4.432,-9999,-2.71996,0
19930903,19930909,Ha1,77.08371656,75.9762,8.27484,-9999,17.665,15.361,-2.72486,0
20090129,20090204,Me2,7.527163194,8.30254,13.6021,-1.93127,5.182,-0.063,-2.72564,0
20110924,20110930,Ha1,118.5694444,34.3576,17.0728,-9999,18.681,14.506,-2.72977,0
20050604,20050610,Syv,123.1138021,70.1227,31.4684,14.7014,17.496,14.83,-2.72994,0
20040415,20040421,Wi4,-9999,32.5894,63.8582,-9999,4.446,-9999,-2.73403,0
20070604,20070610,Syv,123.7215764,73.5162,40.124,5.88321,14.259,13.343,-2.74162,0
20030806,20030812,Ha1,100.5238095,31.2409,18.4922,-9999,21.723,20.452,-2.74193,0
19980820,19980826,Blo,151.2009861,123.028,60.045,-0.433699,17.254,14.897,-2.74899,0
20050528,20050603,Me2,141.1472326,68.9052,59.3025,1.06376,9.707,12.388,-2.74923,0
20030514,20030520,Syv,116.4140486,9.63671,66.6137,11.4081,13.059,11.733,-2.75257,0
20060910,20060916,Ha1,-9999,61.8645,20.0669,-9999,13.567,13.193,-2.75407,0
20060528,20060603,WCr,177.7970972,76.108,53.6755,20.2913,20.538,15.841,-2.75431,0
19970917,19970923,Ha1,-9999,23.0963,16.5174,-9999,11.327,12.817,-2.75515,0
19920729,19920804,Ha1,77.22501329,90.3147,16.7227,-9999,20.879,18.955,-2.75785,0
19940910,19940916,Ha1,-9999,43.9103,2.60509,-9999,16.303,14.679,-2.75814,0
20050625,20050701,Syv,144.1178952,80.2534,30.5109,7.25108,17.787,16.444,-2.75833,0
20120520,20120526,Syv,156.7660694,78.4462,29.6648,-9999,15.242,12.984,-2.75844,0
19920805,19920811,Ha1,87.1415404,92.8587,19.6873,-9999,20.49,18.796,-2.76093,0
20090917,20090923,Me2,96.64714583,22.5517,74.2986,0.860845,15.763,12.725,-2.76654,0
20030604,20030610,Ha1,108.6270833,36.4755,40.2002,-9999,14.968,13.569,-2.76796,0
20070604,20070610,Blo,199.5557639,95.233,83.7624,2.07543,12.285,11.901,-2.76805,0
20050903,20050909,WCr,85.78177431,38.0399,31.2933,11.6948,18.093,16.723,-2.76831,0
20031001,20031007,Me2,82.25349306,18.6632,45.6789,1.03723,15.556,12.114,-2.76974,0
20040422,20040428,Wi4,-9999,32.4332,65.9756,-9999,4.408,-9999,-2.77174,0
20120805,20120811,WCr,133.1617076,63.266,27.3764,3.72345,16.143,16.933,-2.77615,0
20060910,20060916,Me2,108.9045174,19.3344,74.182,0.124205,11.988,13.059,-2.78383,0
20080304,20080310,Me2,57.4875,21.7571,15.0824,-1.56012,4.232,0.649,-2.78477,0
20030917,20030923,WCr,-9999,27.1326,5.57915,0.669613,13.048,14.199,-2.78724,0
20051001,20051007,Ha1,-9999,23.9396,19.356,-9999,16.457,14.445,-2.7877,0
20040311,20040317,Me2,107.021184,32.0914,7.74303,-1.2555,7.883,0.199,-2.7937,0
20040729,20040804,Syv,133.7042396,66.4765,31.5422,4.88632,17.57,16.52,-2.79679,0
19920708,19920714,Ha1,-9999,84.2969,17.3176,-9999,22.806,20.235,-2.80373,0
20030625,20030701,Me2,234.0722292,76.2396,99.8649,9.49286,18.052,19.686,-2.81357,0
20050326,20050401,Me2,65.60140278,51.2852,-16.5492,-0.669113,2.085,1.727,-2.82091,0
20020416,20020422,Me2,149.8225694,38.2754,85.4667,1.09134,2.538,5.874,-2.82388,0
20030312,20030318,Wi4,-9999,45.2329,84.0737,1.66439,11.484,-1.531,-2.82425,0
20090924,20090930,Ha1,132.4652778,42.6304,16.4143,-9999,16.347,15.89,-2.82875,0
20100101,20100107,Me2,9.155038194,24.144,-17.6458,-0.716173,1.33,0.337,-2.82946,0
19990122,19990128,Blo,-9999,16.0204,23.8064,-4.47773,6.526,7.748,-2.83181,0
20060423,20060429,Me2,159.2770868,40.8187,98.1596,4.53296,9.453,9.688,-2.83391,0
19980528,19980603,Ha1,182.4008152,72.4329,59.9201,-9999,15.957,13.512,-2.83827,0
19990730,19990805,Ha1,185.2638889,86.642,68.888,-9999,22.252,19.702,-2.84363,0
20030611,20030617,Syv,170.7960833,91.4818,48.3527,15.1782,16.462,13.82,-2.84388,0
20130528,20130603,Me2,208.0819861,87.5898,114.14,3.29204,9.585,11.404,-2.84469,0
20060430,20060506,Me2,174.6180625,40.5645,108.255,1.57385,6.889,9.243,-2.84478,0
20010716,20010722,Blo,212.8877118,90.4969,108.202,4.05878,15.896,18.45,-2.8461,0
20140820,20140826,Syv,102.3313611,59.4674,17.2224,-9999,18.055,16.897,-2.85212,0
20030702,20030708,Syv,148.9906354,78.8734,25.5384,10.3291,20.025,17.223,-2.85228,0
20080909,20080915,Ha1,-9999,33.7058,8.95256,-9999,15.606,15.769,-2.85427,0
19920916,19920922,Ha1,66.44233092,63.1269,17.9706,-9999,20.31,18.646,-2.85588,0
20080826,20080901,Me2,133.5309063,40.0258,78.7335,1.39293,12.185,15.608,-2.85635,0
20130910,20130916,WCr,76.34522781,48.1885,15.8119,1.00047,13.15,14.956,-2.86267,0
20140604,20140610,Syv,203.7001542,86.9151,51.5932,-9999,15.959,13.034,-2.86332,0
20000819,20000825,Ha1,-9999,58.3142,12.811,-9999,16.68,15.429,-2.8639,0
20100409,20100415,Me2,136.5767723,41.0464,68.9068,-1.28221,2.642,2.631,-2.86445,0
20050723,20050729,Syv,94.48254167,66.7738,13.5178,-0.20489,16.798,17.152,-2.86559,0
20111022,20111028,Me2,37.41287847,22.8869,24.5348,-3.02161,6.728,4.625,-2.86804,0
20060611,20060617,Me2,157.7385451,76.2602,58.4405,1.94226,10.789,13.194,-2.8705,0
20030604,20030610,Syv,93.2809375,37.5974,22.9047,6.56044,11.089,11.796,-2.87114,0
20130611,20130617,Me2,201.143684,64.663,124.396,2.06062,10.777,13.664,-2.8721,0
20030326,20030401,Wi4,-9999,46.1572,85.2022,-0.0657639,11.475,-0.156,-2.87473,0
20040909,20040915,WCr,-9999,44.5216,-19.5042,7.75602,18.261,16.304,-2.87861,0
20030319,20030325,Wi4,-9999,46.1868,85.5227,0.273464,11.606,-0.174,-2.88212,0
20070917,20070923,Me2,92.80590278,19.953,72.0621,-0.589143,8.922,9.268,-2.8834,0
19990528,19990603,WCr,154.93981,78.1829,35.4074,9.60332,15.571,13.86,-2.89015,0
20050611,20050617,Me2,176.7076493,64.1372,87.2049,0.537443,8.68,12.543,-2.89106,0
20021008,20021014,Wi4,60.2808125,33.5058,2.45584,-5.08364,6.935,7.313,-2.89482,0
20010709,20010715,Blo,218.5806944,111.232,89.348,5.85357,18.802,20.001,-2.89713,0
20090528,20090603,Ha1,181.7666667,59.4384,38.1393,-9999,12.495,10.947,-2.90438,0
20030521,20030527,Wi4,-9999,47.2588,78.3326,8.53779,14.707,8.924,-2.90666,0
20100618,20100624,Me2,194.7949856,83.4174,108.11,-9999,12.457,13.03,-2.91037,0
20040701,20040707,Me2,201.5298611,93.0839,93.0108,7.01732,16.215,20.255,-2.91139,0
20020730,20020805,Blo,201.9671111,109.595,73.6984,4.84684,18.871,20.218,-2.91176,0
20070611,20070617,Blo,234.8129063,143.085,74.8786,4.74993,19.54,13.942,-2.913,0
20040318,20040324,Me2,133.5996771,35.7935,47.7599,5.14785,5.533,2.409,-2.91329,0
20090813,20090819,Me2,154.89425,55.0981,98.3757,2.6104,16.734,18.922,-2.92076,0
20100604,20100610,Ha1,163.734127,6.28232,32.4663,-9999,16.042,0.254,-2.92507,0
20120311,20120317,Me2,71.03482639,78.8398,14.0042,-0.965702,0.115,0.033,-2.92949,0
20050416,20050422,Ks2,176.4972674,66.6832,78.654,-2.9436,18.341,19.632,-2.93331,0
20030416,20030422,Wi4,-9999,46.719,85.554,4.41818,11.517,-0.149,-2.93704,0
20030709,20030715,Syv,115.1768646,54.4502,24.6252,4.11853,15.976,15.122,-2.93711,0
20010528,20010603,Ha1,119.5277778,38.6207,49.256,-9999,11.577,11.08,-2.93925,0
20020402,20020408,Me2,142.8197917,36.7761,66.3528,5.99115,6.476,5.976,-2.94077,0
20070521,20070527,Blo,213.1202222,117.017,87.5548,3.9768,15.245,11.684,-2.94252,0
20030402,20030408,Wi4,-9999,46.0885,84.3397,-0.328725,11.536,-0.16,-2.95043,0
19980723,19980729,Blo,170.8525029,139.886,37.2698,2.53809,20.774,17.506,-2.9511,0
20130806,20130812,Syv,140.2336319,83.7579,26.4699,-9999,15.661,13.145,-2.95582,0
20090122,20090128,Me2,30.42363889,11.8453,9.97136,-2.58659,-3.96,-0.179,-2.9568,0
20020702,20020708,Syv,163.5060174,93.3285,28.5222,11.0485,21.76,19.265,-2.96349,0
20030917,20030923,Ha1,87.99305556,29.3332,3.59761,-9999,16.505,15.385,-2.96579,0
19960603,19960609,Ha1,118.9472222,45.7151,40.1294,-9999,16.846,12.844,-2.9667,0
20070924,20070930,Ha1,112.9562569,63.6569,8.49422,-9999,17.285,15.146,-2.96686,0
20120520,20120526,Me2,127.1782257,63.5162,59.9907,0.670494,6.674,9.59,-2.97116,0
20030507,20030513,Wi4,-9999,46.7414,85.585,10.5113,11.504,5.384,-2.97287,0
20000916,20000922,Ha1,90.15972222,76.5209,18.7392,-9999,14.786,14.314,-2.97347,0
20030423,20030429,Wi4,-9999,46.3141,84.4788,17.3726,11.54,0.717,-2.97502,0
20060827,20060902,Blo,161.299917,115.627,70.5062,1.4901,20.796,14.592,-2.976,0
20020528,20020603,Me2,209.7159722,67.6586,82.8619,6.48095,12.144,14.984,-2.97673,0
20090319,20090325,Me2,83.88995139,30.0886,42.7414,-1.2908,1.411,0.058,-2.97682,0
20050924,20050930,Wi4,68.63479861,58.2905,-13.4151,-9999,12.758,-9999,-2.97684,0
20070910,20070916,Ha1,-9999,56.3489,11.0895,-9999,13.373,12.838,-2.97813,0
20040708,20040714,Me2,197.5180625,78.32,95.7353,6.98591,16.346,20.074,-2.9783,0
20110827,20110902,Ha1,136.8541667,63.5083,27.5222,-9999,18.491,14.764,-2.98382,0
20030409,20030415,Wi4,-9999,47.0375,85.8465,3.90401,11.644,-0.153,-2.98681,0
20120610,20120616,Me2,213.5988403,92.4349,116.57,5.09151,13.253,13.531,-2.992,0
20000729,20000804,Ha1,59.1577381,37.2805,13.3634,-9999,18.606,16.495,-2.99512,0
20030514,20030520,Wi4,-9999,46.351,84.7171,9.78456,11.657,8.836,-3.00045,0
20130416,20130422,Me2,143.1443264,41.1362,97.749,2.0297,3.293,5.27,-3.00213,0
20040819,20040825,WCr,136.6975799,65.5625,26.4983,6.05187,14.445,14.726,-3.00437,0
20030430,20030506,Wi4,-9999,47.0479,86.0155,14.4623,11.626,2.15,-3.00933,0
20080408,20080414,Me2,122.9125035,38.2793,63.937,2.35599,4.873,0.272,-3.01002,0
20070521,20070527,Ha1,193.4884167,62.7031,90.688,-9999,17.484,12.971,-3.01228,0
20080513,20080519,Me2,165.8,71.7903,60.4967,8.85504,16.672,14.34,-3.01312,0
19960909,19960915,Ha1,58.38888889,33.3221,13.4352,-9999,15.68,15.823,-3.01888,0
20110827,20110902,WCr,97.2850793,61.8573,8.30212,10.4806,18.438,17.597,-3.02952,0
20020618,20020624,Me2,248.8097222,74.7501,105.914,7.87299,14.748,17.949,-3.03271,0
20040902,20040908,WCr,96.19488447,55.2473,-18.3693,10.888,17.775,16.809,-3.03339,0
20040923,20040929,Ha1,33.469505,42.9895,11.7429,-9999,15.548,15.287,-3.03466,0
20071001,20071007,Ha1,98.52986111,49.9175,16.264,-9999,16.521,14.6,-3.03546,0
20050402,20050408,Me2,84.74826736,41.916,31.755,1.02444,2.857,4.233,-3.03662,0
20090924,20090930,Me2,83.25115625,24.6844,72.4614,-0.284054,13.092,11.054,-3.03764,0
20120624,20120630,Syv,231.2317054,92.0303,33.8451,-9999,20.523,16.966,-3.0415,0
20061022,20061028,Me2,34.32673611,23.9945,17.0237,-2.52862,8.002,3.494,-3.04493,0
20020423,20020429,Me2,188.2486111,39.0145,107.527,2.5069,5.276,7.935,-3.055,0
20030702,20030708,Ks2,191.0328958,107.506,22.0693,-9999,27.159,-9999,-3.05881,0
20000603,20000609,WCr,140.8499444,76.9276,32.1771,18.1783,15.608,13.286,-3.06049,0
20140903,20140909,Syv,103.3861583,74.7436,1.48206,-9999,15.831,14.647,-3.06157,0
20060521,20060527,Me2,-9999,83.3231,92.8245,-0.417399,6.904,10.454,-3.06178,0
19920701,19920707,Ha1,-9999,61.4711,26.5536,-9999,19.977,17.778,-3.06208,0
20050514,20050520,Me2,137.3767361,78.874,37.2537,0.50228,6.746,10.533,-3.06404,0
20120617,20120623,WCr,127.0091771,51.224,8.6272,11.3572,19.174,16.531,-3.06606,0
20120722,20120728,Syv,175.5851851,79.1607,37.5535,-9999,20.849,18.531,-3.06945,0
20080729,20080804,Me2,173.4885417,68.7691,88.1878,3.33175,15.636,18.701,-3.07733,0
20100827,20100902,Me2,121.350446,42.6303,84.5255,-9999,10.302,10.818,-3.07787,0
19940813,19940819,Ha1,48.32850242,31.3082,9.03026,-9999,17.244,17.026,-3.08208,0
20130402,20130408,Me2,-9999,48.8959,45.2993,1.02673,6.019,5.59,-3.08478,0
20010702,20010708,WCr,166.1623833,57.0866,36.675,12.5947,17.658,16.756,-3.1005,0
20050521,20050527,Me2,190.5829861,62.3082,98.6011,4.39387,10.615,11.983,-3.10568,0
20111001,20111007,Me2,57.24660417,36.7848,34.2643,-1.97018,6.831,7.764,-3.11197,0
20080318,20080324,Me2,87.12430903,31.9808,33.0652,-1.42302,0.169,0.224,-3.1187,0
20060402,20060408,Me2,72.85591319,38.8083,88.3677,1.50402,2.863,0.271,-3.12171,0
20050827,20050902,Blo,173.9413715,103.052,49.0604,1.52079,20.152,16.091,-3.12173,0
20060604,20060610,Me2,207.9739653,76.8396,100.523,3.69753,11.153,14.573,-3.1262,0
20090820,20090826,Ha1,171.6957071,58.8311,20.4293,-9999,17.699,15.882,-3.1269,0
20140514,20140520,Me2,164.940184,78.8084,87.2025,4.00354,11.834,11.489,-3.12858,0
20070319,20070325,Blo,130.3650451,52.9304,53.0154,3.28647,9.373,4.998,-3.12866,0
20060910,20060916,Blo,114.0447049,83.8637,59.2861,-0.699598,16.054,13.293,-3.13063,0
20140409,20140415,Me2,-9999,53.4002,89.056,3.299,9.151,6.644,-3.13158,0
20040401,20040407,Me2,149.6947986,32.2244,63.1821,5.25368,6.379,6.402,-3.13258,0
20030625,20030701,Ks2,189.3925388,108.415,18.4705,-9999,26.147,-9999,-3.13268,0
20100312,20100318,Me2,69.00388704,20.5341,58.897,-1.30181,2.32,1.68,-3.13554,0
20070528,20070603,Blo,223.22615,125.181,89.3226,5.01579,17.18,13.213,-3.13693,0
20140611,20140617,WCr,132.4004167,87.7541,34.9446,8.12159,16.571,13.774,-3.14199,0
20130604,20130610,Syv,93.01841667,56.5335,17.9573,-9999,12.645,10.722,-3.14384,0
20040429,20040505,Wi4,221.8934375,28.2605,94.1212,-9999,5.852,-9999,-3.15375,0
19990730,19990805,WCr,-9999,69.6408,14.6463,3.36115,18.619,18.052,-3.15513,0
20050903,20050909,Blo,165.1837639,80.7892,68.5822,0.148586,16.415,14.54,-3.15553,0
20090108,20090114,Me2,-13.38856597,23.4267,-22.3587,-1.84715,6.422,0.306,-3.15577,0
20140604,20140610,WCr,131.5664722,82.0029,43.9645,7.69315,15.879,14.363,-3.16067,0
20040408,20040414,Me2,157.8614653,44.0104,69.4865,3.46019,8.232,8.156,-3.16225,0
20120617,20120623,Me2,190.5000833,82.1982,108.995,1.87504,10.467,13.318,-3.16343,0
20050430,20050506,Me2,132.1066042,59.6448,41.3699,2.68137,8.065,10.543,-3.16711,0
20120603,20120609,Syv,186.584559,77.3626,38.2593,-9999,18.687,14.653,-3.17916,0
20140528,20140603,Me2,189.921184,74.7727,109.984,3.59353,11.757,12.418,-3.1808,0
20060716,20060722,Blo,-9999,170.68,27.4088,6.38907,21.114,17.37,-3.18242,0
20070402,20070408,Me2,100.6951458,39.097,44.0903,1.6554,5.194,4.906,-3.18452,0
20050507,20050513,Ks2,181.9318125,100.995,61.8271,-1.07089,21.432,21.32,-3.19133,0
20020903,20020909,Ha1,-9999,74.1522,12.366,-9999,19.294,0.872,-3.19291,0
20060416,20060422,Blo,131.479441,34.2599,48.3773,-1.4406,6.022,0.382,-3.19449,0
20030219,20030225,Wi4,-9999,23.7542,41.4198,-3.18329,2.894,-2.617,-3.19647,0
20040520,20040526,Wi4,119.4482014,37.5241,31.7481,-9999,8.592,-9999,-3.19817,0
20080311,20080317,Me2,74.93507292,33.5321,7.98163,-1.48899,0.127,0.237,-3.20058,0
20120812,20120818,Syv,175.3652933,68.6142,18.7454,-9999,16.193,15.068,-3.2007,0
20110625,20110701,WCr,156.0084514,88.3158,37.4141,17.069,19.718,16.025,-3.20513,0
20050723,20050729,Blo,211.0735104,135.626,35.363,5.78437,22.685,18.768,-3.2138,0
19980827,19980902,Ha1,127.9791667,75.7821,30.1608,-9999,19.618,17.864,-3.2145,0
20030813,20030819,Wi4,263.701609,32.1734,75.2649,5.86388,24.461,18.37,-3.22127,0
20000812,20000818,WCr,122.4716875,83.4866,13.3058,14.421,17.647,18.054,-3.22533,0
19980820,19980826,Ha1,116.5150966,68.4829,28.4351,-9999,20.388,18.261,-3.22863,0
20050910,20050916,Wi4,117.5342813,58.6007,18.9677,-9999,19.733,-9999,-3.23641,0
20120527,20120602,Syv,170.4066292,67.4408,41.0607,-9999,13.023,12.153,-3.23918,0
20110917,20110923,Me2,89.19503472,40.4518,59.1464,1.88614,16.962,14.471,-3.24232,0
19940903,19940909,Ha1,70.01388889,56.8303,8.78133,-9999,13.215,13.961,-3.25183,0
19980813,19980819,Blo,163.2809826,125.214,60.5097,0.841033,19.736,17.004,-3.25392,0
20120325,20120331,Me2,72.25577083,59.8981,19.376,-0.262012,2.192,0.158,-3.25463,0
20130730,20130805,Syv,160.9012917,82.2339,28.3223,-9999,15.561,13.068,-3.26164,0
20031008,20031014,Me2,70.10139583,27.1777,15.5718,-4.25038,5.155,5.602,-3.26188,0
20040422,20040428,Me2,167.4840313,49.5078,67.2293,5.78944,9.544,8.721,-3.26251,0
19930528,19930603,Ha1,-9999,64.6082,51.8354,-9999,12.009,11.207,-3.26808,0
20130611,20130617,WCr,-9999,93.596,46.7571,10.6323,17.006,15.227,-3.2718,0
20060903,20060909,WCr,95.64744792,60.4113,12.6357,7.96893,15.996,16.113,-3.27419,0
19920722,19920728,Ha1,89.14764493,87.2375,26.9693,-9999,19.646,18.444,-3.27908,0
20130423,20130429,Me2,169.8389531,56.4657,115.404,4.59737,9.554,9.082,-3.2912,0
20091001,20091007,Me2,59.47900347,19.7703,41.8079,-3.17732,5.567,4.664,-3.29259,0
20120318,20120324,Me2,91.65545486,44.3164,42.7343,-1.27746,-1.586,-0.015,-3.29411,0
20060820,20060826,Blo,168.8962292,120.553,73.0973,1.57711,19.639,14.396,-3.29985,0
20050820,20050826,Blo,183.5926944,111.726,47.5873,2.5389,20.479,16.779,-3.30207,0
20080415,20080421,Me2,133.8326424,35.9705,76.2187,-0.531744,-0.974,1.882,-3.30853,0
20020917,20020923,Ha1,-9999,51.8179,10.381,-9999,18.31,0.875,-3.31089,0
20020528,20020603,Wi4,217.2639189,54.565,55.3066,9.89953,16.481,11.87,-3.31253,0
19960916,19960922,Ha1,54.28452381,47.1577,5.22108,-9999,12.816,13.65,-3.31398,0
20010917,20010923,Ha1,71.45357143,42.8509,9.84581,-9999,17.392,16.152,-3.32124,0
20070625,20070701,Blo,-9999,145.588,76.9158,3.21629,18.521,14.235,-3.32321,0
20100611,20100617,Ha1,141.2572464,5.85821,13.4833,-9999,16.044,0.263,-3.32953,0
20021001,20021007,Wi4,-9999,28.9431,-1.30393,-5.58053,7.42,8.991,-3.32969,0
20140416,20140422,Me2,-9999,61.8221,89.936,1.60907,6.446,6.539,-3.33199,0
20030305,20030311,Wi4,-9999,44.0713,86.957,-2.63443,11.41,-3.302,-3.33335,0
19920715,19920721,Ha1,-9999,82.4302,23.4174,-9999,21.746,20.009,-3.33716,0
20100416,20100422,Me2,97.6806363,60.0873,46.5916,-1.24662,7.196,5.808,-3.34205,0
20090226,20090304,Me2,39.08176042,28.0964,11.5124,-1.6303,-0.866,0.067,-3.35362,0
20000805,20000811,WCr,128.0306736,79.9819,6.70439,16.6397,18.918,18.132,-3.3546,0
20110326,20110401,Me2,106.6559063,64.6864,22.5832,1.40405,3.643,3.566,-3.35607,0
20040527,20040602,Me2,182.4923646,71.8312,77.3198,3.0351,8.055,11.636,-3.35756,0
20120805,20120811,Syv,-9999,79.7728,33.7131,-9999,18.497,17.104,-3.36067,0
20030910,20030916,WCr,-9999,36.4533,-9.27308,4.31519,16.6,17.017,-3.36522,0
20050618,20050624,Ha1,-9999,76.8964,39.5862,-9999,16.645,15.758,-3.36932,0
20110409,20110415,Me2,119.7856701,43.1831,59.4259,1.78339,1.386,2.767,-3.37436,0
20060827,20060902,Ha1,97.18055556,35.8309,-1.77899,-9999,14.39,14.414,-3.38222,0
19980625,19980701,Ha1,111.3194444,61.0645,33.0107,-9999,18.985,17.269,-3.38424,0
20070702,20070708,Blo,-9999,146.075,77.8394,3.13465,18.412,14.217,-3.38506,0
